; Sample Rate 8000
; Channels 1
               0                0 
        0.000125    0.30902099609 
         0.00025    0.58776855469 
        0.000375    0.80905151367 
          0.0005    0.95098876953 
        0.000625    0.99996948242 
         0.00075    0.95098876953 
        0.000875    0.80905151367 
           0.001    0.58776855469 
        0.001125    0.30899047852 
         0.00125  6.103515625e-005 
        0.001375   -0.30908203125 
          0.0015   -0.58770751953 
        0.001625   -0.80911254883 
         0.00175   -0.95095825195 
        0.001875               -1 
           0.002   -0.95098876953 
        0.002125   -0.80905151367 
         0.00225   -0.58776855469 
        0.002375   -0.30902099609 
          0.0025                0 
        0.002625    0.30902099609 
         0.00275    0.58776855469 
        0.002875    0.80905151367 
           0.003    0.95101928711 
        0.003125    0.99996948242 
         0.00325    0.95104980469 
        0.003375    0.80902099609 
          0.0035    0.58776855469 
        0.003625    0.30902099609 
         0.00375                0 
        0.003875   -0.30902099609 
           0.004   -0.58776855469 
        0.004125   -0.80902099609 
         0.00425   -0.95108032227 
        0.004375   -0.99996948242 
          0.0045   -0.95111083984 
        0.004625   -0.80892944336 
         0.00475     -0.587890625 
        0.004875   -0.30892944336 
           0.005  -6.103515625e-005 
        0.005125    0.30905151367 
         0.00525    0.58776855469 
        0.005375    0.80905151367 
          0.0055    0.95098876953 
        0.005625    0.99996948242 
         0.00575    0.95098876953 
        0.005875    0.80905151367 
           0.006    0.58779907227 
        0.006125    0.30895996094 
         0.00625  9.1552734375e-005 
        0.006375   -0.30911254883 
          0.0065   -0.58767700195 
        0.006625   -0.80911254883 
         0.00675   -0.95101928711 
        0.006875               -1 
           0.007   -0.95108032227 
        0.007125   -0.80899047852 
         0.00725   -0.58779907227 
        0.007375   -0.30902099609 
          0.0075                0 
        0.007625    0.30902099609 
         0.00775    0.58776855469 
        0.007875    0.80905151367 
           0.008    0.95101928711 
        0.008125    0.99996948242 
         0.00825    0.95111083984 
        0.008375    0.80895996094 
          0.0085    0.58782958984 
        0.008625    0.30895996094 
         0.00875  6.103515625e-005 
        0.008875   -0.30905151367 
           0.009   -0.58776855469 
        0.009125   -0.80902099609 
         0.00925   -0.95108032227 
        0.009375   -0.99996948242 
          0.0095   -0.95108032227 
        0.009625   -0.80899047852 
         0.00975   -0.58782958984 
        0.009875   -0.30895996094 
            0.01  -6.103515625e-005 
        0.010125    0.30905151367 
         0.01025    0.58779907227 
        0.010375    0.80899047852 
          0.0105    0.95104980469 
        0.010625    0.99996948242 
         0.01075    0.95101928711 
        0.010875    0.80908203125 
           0.011    0.58770751953 
        0.011125    0.30908203125 
         0.01125  -9.1552734375e-005 
        0.011375   -0.30892944336 
          0.0115   -0.58782958984 
        0.011625   -0.80899047852 
         0.01175   -0.95108032227 
        0.011875               -1 
           0.012   -0.95104980469 
        0.012125   -0.80902099609 
         0.01225   -0.58776855469 
        0.012375   -0.30902099609 
          0.0125                0 
        0.012625    0.30902099609 
         0.01275    0.58776855469 
        0.012875    0.80902099609 
           0.013    0.95108032227 
        0.013125    0.99996948242 
         0.01325    0.95104980469 
        0.013375    0.80902099609 
          0.0135    0.58773803711 
        0.013625    0.30908203125 
         0.01375  -3.0517578125e-005 
        0.013875   -0.30899047852 
           0.014   -0.58782958984 
        0.014125   -0.80899047852 
         0.01425   -0.95108032227 
        0.014375   -0.99996948242 
          0.0145   -0.95108032227 
        0.014625   -0.80902099609 
         0.01475   -0.58779907227 
        0.014875   -0.30899047852 
           0.015  -3.0517578125e-005 
        0.015125    0.30905151367 
         0.01525    0.58776855469 
        0.015375    0.80899047852 
          0.0155    0.95111083984 
        0.015625    0.99990844727 
         0.01575    0.95120239258 
        0.015875     0.8088684082 
           0.016    0.58792114258 
        0.016125    0.30889892578 
         0.01625  6.103515625e-005 
        0.016375   -0.30902099609 
          0.0165   -0.58779907227 
        0.016625   -0.80899047852 
         0.01675   -0.95111083984 
        0.016875   -0.99993896484 
           0.017   -0.95108032227 
        0.017125   -0.80902099609 
         0.01725   -0.58779907227 
        0.017375   -0.30899047852 
          0.0175  -3.0517578125e-005 
        0.017625    0.30905151367 
         0.01775    0.58776855469 
        0.017875    0.80902099609 
           0.018    0.95104980469 
        0.018125    0.99996948242 
         0.01825    0.95098876953 
        0.018375    0.80908203125 
          0.0185    0.58773803711 
        0.018625    0.30905151367 
         0.01875  -3.0517578125e-005 
        0.018875   -0.30899047852 
           0.019   -0.58779907227 
        0.019125   -0.80902099609 
         0.01925   -0.95104980469 
        0.019375               -1 
